Date,Open,High,Low,Close,Volume
09-04-2018,128.39,129.56,123.3,123.88,4261
10-04-2018,169.59,170.53,165.32,167.16,18046
11-04-2018,190.07,191.46,183.47,186.43,14397
12-04-2018,249.77,250.94,244.72,247.37,61436
13-04-2018,230.23,232.82,226.21,229.08,91805
16-04-2018,224.19,231.41,223.16,228.62,26757
17-04-2018,170.47,172.48,170.15,171.57,16299
18-04-2018,268.29,274.23,267.72,271.64,2902
19-04-2018,194.26,198.7,192.76,196.36,43399
20-04-2018,295.82,298.61,289.57,291.95,49330
23-04-2018,226.83,229.93,226.38,229.19,47308
24-04-2018,125.25,126.98,121.02,123,4846
25-04-2018,235.24,237.45,234.27,236.63,13359
26-04-2018,165.02,167.49,162.41,163.43,50376
27-04-2018,237.27,242.27,235.28,242.25,69056
30-04-2018,113.93,115.62,110.17,111.57,41832
01-05-2018,134.98,136,130.33,132.77,21098
02-05-2018,271.15,276.43,270.68,275.46,50962
03-05-2018,145.44,147.37,138.32,140.69,89672
04-05-2018,267.41,271.93,267.22,269.38,36885
07-05-2018,155.86,159.94,155.28,158.11,97256
08-05-2018,228.58,234.5,226.61,231.94,22157
09-05-2018,238.83,244.36,236.27,243.57,49372
10-05-2018,202.53,208.85,201.77,207.29,20674
11-05-2018,161.06,162.41,155.73,156.71,33357
14-05-2018,142.53,145.78,140.92,145.75,13578
15-05-2018,106.64,109.77,106.01,108.1,3251
16-05-2018,160.79,164.24,158.36,162.26,80049
17-05-2018,230.63,232.41,224.59,226.91,38429
18-05-2018,287.66,291.37,287.22,289.16,93641
21-05-2018,274.24,280.77,272.85,279.06,47871
22-05-2018,253.21,257.53,250.89,257.33,87526
23-05-2018,257.69,258.04,256.07,257.08,26499
24-05-2018,233,234.79,226.5,228.4,7421
25-05-2018,152.06,152.88,150.53,150.68,53204
28-05-2018,281.44,284.94,279.61,284.7,25591
29-05-2018,234.15,237.45,233.69,236.16,61940
30-05-2018,212.09,213.75,209.19,211.68,93515
31-05-2018,122.2,123.19,116.68,117.75,87371
01-06-2018,189.41,191.57,187.84,188.68,13202
04-06-2018,192.07,194,189.24,191.76,92202
05-06-2018,272.91,278.2,272.76,277.2,20290
06-06-2018,209.33,213,208.14,210.74,19130
07-06-2018,176.08,178.03,173.09,174.2,38077
08-06-2018,295.36,297.52,294.51,295.61,20396
11-06-2018,122.14,123.8,115.06,117.8,61848
12-06-2018,184.51,189.27,182.26,189.24,84488
13-06-2018,108.4,110.49,106.81,107,61530
14-06-2018,247.98,249.11,245.62,247.76,65274
15-06-2018,283.62,286.45,280.59,282.17,28122
18-06-2018,156.01,160.29,153.31,157.84,30381
19-06-2018,271.67,275.05,270.73,273.29,46435
20-06-2018,158.44,161.35,156.72,160.59,24267
21-06-2018,282.15,282.76,278.33,279.83,62978
22-06-2018,250.79,251.81,247.48,248.95,8088
25-06-2018,260.98,262.41,255.86,257.23,98354
26-06-2018,103.6,106.05,102.98,105.16,13822
27-06-2018,292.56,294.1,285.69,287.96,51216
28-06-2018,245.33,246.81,243.98,246.31,37589
29-06-2018,160.95,167.58,158.07,164.65,66262
02-07-2018,265.88,270.11,265.1,269.79,58911
03-07-2018,156.3,159.1,153.74,155.79,2436
04-07-2018,274.55,277.29,271.32,274.14,62854
05-07-2018,122.52,124.1,116.3,118.29,62888
06-07-2018,240.74,244.62,238.13,242.45,28281
09-07-2018,208.14,212.66,205.66,211.35,89017
10-07-2018,119.31,121.2,115.68,116.76,97005
11-07-2018,148.38,149.4,145.79,147.59,85403
12-07-2018,102.48,106.77,102.01,105.87,54952
13-07-2018,193.75,199.25,192.14,197.52,23766
16-07-2018,160.25,161.74,156.99,157.68,96273
17-07-2018,219.67,221.92,217.44,220.18,22213
18-07-2018,159.45,160.31,154.79,156.37,94891
19-07-2018,159.98,161.08,154.77,156,63239
20-07-2018,248.64,253,247.83,252.75,23537
23-07-2018,109.63,113,106.63,112.84,3794
24-07-2018,280.58,283.94,280.36,283.18,60204
25-07-2018,270.45,270.67,265.81,265.94,33324
26-07-2018,233.56,237.31,232.91,237,57764
27-07-2018,218.64,221.08,215.11,218.02,31858
30-07-2018,278.46,278.58,273.94,276.88,43850
31-07-2018,137.07,139.51,135.11,137.53,14018
01-08-2018,115.79,116.61,109.06,111.7,84017
02-08-2018,147.9,153.08,147.26,150.47,51790
03-08-2018,258.92,261.19,256,259.74,82120
06-08-2018,106.93,107.85,103.37,103.8,10850
07-08-2018,216.56,218.11,213.14,213.44,92237
08-08-2018,299.09,300.24,295.59,295.93,46975
09-08-2018,271.14,272.83,264.99,266.71,66510
10-08-2018,204.29,205.51,201.95,205.17,66696
13-08-2018,112.73,119.12,111.63,116.13,26832
14-08-2018,266.27,267.55,258.51,261.44,97746
15-08-2018,219.8,220.84,213.99,215.29,88826
16-08-2018,122.99,125.85,122.54,123.72,95977
17-08-2018,118.77,123.05,117.37,121.96,25886
20-08-2018,281.93,284.43,278.16,280.2,98930
21-08-2018,233.84,235.2,229.84,232.34,9418
22-08-2018,265.86,268.98,264.48,266.82,8081
23-08-2018,275.8,276.12,271.76,273.54,11114
24-08-2018,214.35,216.89,208.82,209.62,19722
27-08-2018,203.49,208.05,201.55,205.84,88508
28-08-2018,186.09,187.99,183.13,187.35,18985
29-08-2018,163.39,164.64,163.24,164.2,6888
30-08-2018,186.92,190.29,184.26,189.34,70254
31-08-2018,254.78,259.46,253.09,256.53,98683
03-09-2018,220.38,221.15,216.68,217.44,84845
04-09-2018,278.5,279.87,274.16,277.02,20299
05-09-2018,188.68,188.77,183.49,184.94,57050
06-09-2018,221.42,222.61,216.72,217.72,23036
07-09-2018,226.26,229.73,225.72,228.02,86421
10-09-2018,218.34,224.79,217.61,221.93,30346
11-09-2018,240.53,246.71,238.03,245.16,27691
12-09-2018,147.49,151.23,145.65,148.77,18986
13-09-2018,202.47,204.11,196.57,199.31,28846
14-09-2018,120.84,120.96,116.2,116.9,50665
17-09-2018,176.9,180.98,176.54,180.03,42401
18-09-2018,197.53,200.05,197.51,198.32,74728
19-09-2018,230.44,234.47,228.92,231.62,51054
20-09-2018,290.11,295.5,287.12,292.92,39487
21-09-2018,220.13,222.85,218.05,222.16,10412
24-09-2018,248.72,252.72,247.79,252.06,82499
25-09-2018,201.25,201.85,194.18,196.81,52473
26-09-2018,226.82,232.07,224.47,229.3,67553
27-09-2018,114.19,120.26,114.14,117.7,6279
28-09-2018,150.88,153.2,146.29,148.74,76948
01-10-2018,172.37,174.95,171.47,173.77,8712
02-10-2018,194.5,196.01,192.19,192.64,16817
03-10-2018,109.13,115.1,108.45,113.71,54832
04-10-2018,128,128.76,121.92,123.33,94616
05-10-2018,155.36,157.68,154.09,156.16,57224
08-10-2018,294.31,294.4,290.11,290.98,7624
09-10-2018,166.27,168.79,165.75,168.39,30126
10-10-2018,196.41,199.07,190.88,193.17,83115
11-10-2018,139.22,141.48,133.6,136.57,81667
12-10-2018,222.16,223.43,219.77,222.1,38462
15-10-2018,156.14,161.84,155.25,160.29,59676
16-10-2018,141.4,142.51,137.79,138.52,47815
17-10-2018,203.31,205.53,199.1,199.75,89911
18-10-2018,101.1,106.04,100.69,103.69,27093
19-10-2018,101.53,103.83,99.88,101.54,33525
22-10-2018,143.81,150.1,141.99,147.93,30030
23-10-2018,107.34,107.95,101.69,103.81,45067
24-10-2018,121.61,124.08,119.57,123.07,6207
25-10-2018,167.77,169.18,164.22,165.1,77433
26-10-2018,260.52,261.51,256.1,257.09,27639
29-10-2018,214.41,218.5,212.37,216.24,3792
30-10-2018,202.53,204.46,201.48,203.47,1420
31-10-2018,158.7,161.66,158.06,161.25,95760
01-11-2018,286.35,287.55,283.32,284.44,20198
02-11-2018,179.4,182.34,178.06,178.88,36608
05-11-2018,117.42,118.1,116.21,116.47,47205
06-11-2018,223.41,230.09,220.92,228.25,83951
07-11-2018,122.77,124.07,118.13,120.69,18875
08-11-2018,169.04,169.25,166.33,166.99,71511
09-11-2018,201.48,202.94,199.84,200.03,92997
12-11-2018,274.84,277.6,272.62,275.49,22331
13-11-2018,198.71,200.25,195.6,196.23,17893
14-11-2018,240.45,247.22,239.27,244.6,65913
15-11-2018,298.56,299.43,296.03,296.22,19243
16-11-2018,126.3,130.52,125.62,130.26,16535
19-11-2018,154.95,157.76,148.6,150.98,64203
20-11-2018,178.92,181.62,176.51,180.49,71597
21-11-2018,184.37,190.17,183.75,188.44,68394
22-11-2018,182.2,184.58,177.88,178.89,26489
23-11-2018,281.52,287.17,281.12,286.2,80214
26-11-2018,242.81,244.96,242.12,242.34,85886
27-11-2018,221.58,226.45,218.6,226.04,14346
28-11-2018,161.87,164.51,159.9,163.64,49005
29-11-2018,264.76,265.19,261.15,262.78,7773
30-11-2018,291.01,293.44,285.59,287.89,96001
03-12-2018,264.24,264.91,259.76,262.28,76324
04-12-2018,100.31,102.46,93.82,96.24,33343
05-12-2018,227.28,230.11,223.67,223.72,75783
06-12-2018,110.23,111.81,105.72,106.28,46963
07-12-2018,151.52,153.14,148.79,150.75,42983
10-12-2018,111.9,116.24,110.77,114.86,36972
11-12-2018,220.76,221.74,214.22,217.17,17959
12-12-2018,237.32,238.75,231.62,233.62,90343
13-12-2018,122.9,126.14,120.03,124.33,35133
14-12-2018,176.77,179.73,173.14,173.74,90754
17-12-2018,191.25,194.06,184.64,187.23,52150
18-12-2018,173.81,176.4,169.52,170.48,22734
19-12-2018,124.21,131.12,121.24,128.45,89364
20-12-2018,183.79,188.4,183.32,187,18400
21-12-2018,250.24,252.21,247.23,248.78,21002
24-12-2018,114.2,118.45,111.82,115.76,99329
25-12-2018,116.04,117.59,114.74,116.41,37492
26-12-2018,170.95,175.61,169.55,172.72,98753
27-12-2018,288.35,291.43,285.39,290.18,94468
28-12-2018,233.71,236.8,232.43,235,31875
31-12-2018,235.73,237.86,231.58,233.39,26046
01-01-2019,172.38,175.23,167.61,167.77,24664
02-01-2019,218.73,219.46,215.76,218.29,25453
03-01-2019,102.03,108.18,100.09,105.94,5746
04-01-2019,227.22,229.47,226.01,227.91,90509
07-01-2019,282.66,286.79,282.61,285.98,14217
08-01-2019,222.51,229.76,220.73,227.43,64184
09-01-2019,274.74,276.4,271.34,271.38,89898
10-01-2019,244.79,248.69,244.79,246.71,42835
11-01-2019,124.11,126.82,122.26,125.85,10133
14-01-2019,280.49,286.73,279.92,285.29,41533
15-01-2019,113.29,120,112.71,118.15,6404
16-01-2019,206.79,209.87,204.83,208.66,34339
17-01-2019,128.43,129.03,125.71,125.87,29725
18-01-2019,102.34,108.21,101.4,105.33,75332
21-01-2019,184.41,185.94,180.03,180.48,46380
22-01-2019,159.01,164.02,157.27,161.82,49073
23-01-2019,197.2,202.53,195.21,201.3,61873
24-01-2019,215.44,216.51,212.11,214.27,87900
25-01-2019,108.75,111.28,107.98,110.06,42341
28-01-2019,124.6,125.83,123.63,123.9,2236
29-01-2019,211.73,213.36,210.87,211.11,68916
30-01-2019,168.63,170.26,165.45,166.73,15538
31-01-2019,245.83,249.94,242.99,248.45,12971
01-02-2019,230.46,235.22,229.81,234.82,84453
04-02-2019,269.12,275.02,268.35,273.53,39655
05-02-2019,238.5,239.01,234.95,235.25,78022
06-02-2019,185.99,190.12,184.17,189.74,61784
07-02-2019,234.59,239.76,232.55,236.96,62289
08-02-2019,155.08,156.89,150.68,152.61,38410
11-02-2019,161.26,163.24,154.35,156.93,91982
12-02-2019,257.8,259.01,254.02,255.48,52302
13-02-2019,189.28,196.13,188.88,193.4,22703
14-02-2019,259.68,262.92,258.81,261.01,45191
15-02-2019,264.48,269,262.49,266.69,55112
18-02-2019,271.51,272.62,267.24,269.08,12399
19-02-2019,283.33,288.4,281.74,285.52,13685
20-02-2019,186.2,188.66,179.43,181.48,88777
21-02-2019,163.77,166.33,160.61,162.52,5487
22-02-2019,216.44,218.23,213.8,217.71,13018
25-02-2019,174.23,175.04,168.93,170.69,31825
26-02-2019,220.21,224.3,217.87,223.44,8750
27-02-2019,241.12,241.93,237.72,238.47,59956
28-02-2019,237.68,241.77,235.65,239.2,51229
01-03-2019,174.91,175.01,171.25,173.96,84220
04-03-2019,133.37,134.56,132.21,134.33,44118
05-03-2019,186.11,186.93,179.84,182.18,60615
06-03-2019,128.52,129.12,121.52,123.69,80946
07-03-2019,278.02,282.82,277.84,282.12,58290
08-03-2019,169.18,171.57,165.14,166.88,16105
11-03-2019,130.89,135.78,130.5,134.09,19913
12-03-2019,105.09,110.1,102.19,110.08,50515
13-03-2019,229.16,230.45,223.84,226.27,48342
14-03-2019,227.38,228.6,224.7,225.03,53184
15-03-2019,168.12,170.09,167.75,169.75,84247
18-03-2019,114.34,121.02,112.56,118.99,61506
19-03-2019,181.93,188.2,180.9,186.09,25967
20-03-2019,162.24,164.43,162.14,162.27,37023
21-03-2019,235.42,240.56,233.8,238.37,55288
22-03-2019,221.16,221.16,216.36,217.52,27622
25-03-2019,172.92,180.55,172.62,177.69,46201
26-03-2019,143.58,150.66,141.17,148.22,76033
27-03-2019,297.61,300.32,291.5,294.25,17350
28-03-2019,190.8,190.85,186.52,188.79,55820
29-03-2019,237.65,240.45,231.18,233.65,49709
01-04-2019,128.11,130.54,125.18,125.83,89232
02-04-2019,197.12,202.79,196.33,200.28,28470
03-04-2019,105.51,105.79,103.66,104.29,31889
04-04-2019,201.09,203.31,194.67,196.97,11224
05-04-2019,292.8,295.68,288.38,291.22,6465
08-04-2019,176.84,183.69,174.69,181.65,83418
09-04-2019,107.8,110.81,105.16,109.1,98739
10-04-2019,106.19,109.03,103.43,105.35,94480
11-04-2019,177.6,178.93,173.11,174.27,56214
12-04-2019,132,138.66,130.72,136.86,96373
15-04-2019,104.67,109.31,104.44,107.88,3944
16-04-2019,251.24,254.04,248.96,249.05,25336
17-04-2019,191.7,191.93,185.31,187.4,39624
18-04-2019,157.85,159.35,152.1,153.42,66206
19-04-2019,280.02,282.08,274.56,276.22,45764
22-04-2019,123.23,126.42,121.56,124.04,98332
23-04-2019,291.18,297.22,290.35,295.47,95325
24-04-2019,162.79,165.52,161.33,162.76,46420
25-04-2019,277.68,283.94,276.27,281.11,90758
26-04-2019,220.59,220.78,218.88,220.05,66671
29-04-2019,265.34,268.64,262.88,267.43,16773
30-04-2019,296.8,299.19,295.45,299.12,27447
01-05-2019,157.68,158.67,152.61,154.42,5033
02-05-2019,292.23,293.84,288.15,290.84,56852
03-05-2019,177.9,182,175.3,179.27,21497
06-05-2019,177.1,179.64,170.14,172.81,80714
07-05-2019,168.08,168.46,165.89,166.7,73082
08-05-2019,208.28,208.91,208.18,208.63,74932
09-05-2019,130.83,137.56,130.05,135.79,21978
10-05-2019,210.74,212.34,209.65,210.49,13882
13-05-2019,208.34,212.3,205.61,211.5,17945
14-05-2019,252.38,255.08,249.75,251.7,88320
15-05-2019,266.73,272.47,266.48,269.69,57485
16-05-2019,188.09,190.25,187.68,189.04,69850
17-05-2019,160.47,167.01,160,164.34,60870
20-05-2019,151.87,153.02,149.09,150.98,19595
21-05-2019,138.92,142.17,136.71,139.96,85291
22-05-2019,111.53,114.26,108.95,112.83,98847
23-05-2019,168.49,168.86,164.84,167.66,65038
24-05-2019,154.05,156.83,149.88,150.49,57126
27-05-2019,293.28,294.64,288.29,289.22,97134
28-05-2019,211.54,213.74,205.99,206.71,36449
29-05-2019,169.46,174.3,168.38,173.2,19639
30-05-2019,216.09,216.15,210.71,213.45,46370
31-05-2019,127.84,128.14,123.23,124.96,97559
03-06-2019,188.81,192.66,186.6,191.17,75628
04-06-2019,225.25,227.32,221.98,223.45,72918
05-06-2019,197.78,198.84,197.69,197.84,43710
06-06-2019,180.36,182.45,176.8,176.99,55051
07-06-2019,298.77,305.47,297.16,303.37,61639
10-06-2019,276.06,281.69,273.9,279.58,4159
11-06-2019,224.68,229.8,224.03,228.32,72192
12-06-2019,213.88,216.62,210.78,212.95,67988
13-06-2019,224.13,228.22,221.7,226.75,19706
14-06-2019,140.26,141.61,135.46,136.7,10862
17-06-2019,179.03,179.63,171.88,174.12,11219
18-06-2019,107.89,108.81,101.88,103.09,90017
19-06-2019,195.11,196.11,193.07,195.98,35536
20-06-2019,208.6,210.5,205.86,208.15,72632
21-06-2019,145.55,146.48,142.57,145.73,78391
24-06-2019,292.81,293.72,286.84,287.88,63886
25-06-2019,281.89,284.2,279.89,281.12,80996
26-06-2019,244.43,247.59,243.93,246.61,34937
27-06-2019,206.68,207.41,205.5,206.11,22094
28-06-2019,273.99,276.82,271.91,276.31,28924
01-07-2019,126.13,128.45,120.71,123.46,84325
02-07-2019,258.1,261.62,256.92,261.23,1123
03-07-2019,124.96,127.2,124.42,125.84,54149
04-07-2019,258.84,260.36,255.09,255.95,72445
05-07-2019,155.15,157.21,151.15,152.52,32854
08-07-2019,275.42,278.6,274.55,276.7,61796
09-07-2019,288.81,294.54,288.11,292.11,70432
10-07-2019,129.76,129.89,126.71,128.92,59968
11-07-2019,192.54,193.43,190.1,190.12,41834
12-07-2019,296.2,300.71,294.58,299.87,18111
15-07-2019,196.68,198.81,194.3,198.37,73575
16-07-2019,272.71,273.58,271.39,272.19,25099
17-07-2019,217.75,218.68,215.82,217.63,70206
18-07-2019,175.07,176.64,170.1,172.11,51293
19-07-2019,157.16,160.42,155.19,158.43,16029
22-07-2019,140.64,141.78,137.89,139.23,32811
23-07-2019,252.36,259.48,251.32,257.32,16793
24-07-2019,177.31,178.32,174.6,177.11,49106
25-07-2019,202.26,203.13,199.84,202.12,86662
26-07-2019,198.47,200.75,197.51,199.13,85764
29-07-2019,215.46,219.7,215.15,219.63,85131
30-07-2019,273.12,276.37,272.9,276.13,1972
31-07-2019,296.15,297.4,295.38,295.66,1360
01-08-2019,181.52,186.54,179.77,183.71,3632
02-08-2019,265.5,268.52,265.35,266.36,36958
05-08-2019,252.91,253.17,251.82,252.83,81882
06-08-2019,214.71,217.25,209.37,211.63,19008
07-08-2019,291.21,293.41,289.97,290.85,78656
08-08-2019,140.09,141.92,135.26,137.55,31283
09-08-2019,121.85,128.46,119.61,126,51908
12-08-2019,270.79,272,268.4,269.14,8818
13-08-2019,187.83,193.01,185.64,192.35,71655
14-08-2019,269.39,271.26,267.15,269.72,31579
15-08-2019,278.62,281.59,277.43,279.94,56178
16-08-2019,112.49,114.53,111.86,112.92,58584
19-08-2019,276.69,278.39,271.42,272.98,66020
20-08-2019,189.66,192.51,185.66,188.42,96373
21-08-2019,202.09,204.8,196.16,198.08,1975
22-08-2019,225.32,229.18,224.8,226.55,64479
23-08-2019,285.28,287.68,282.7,284.75,17265
26-08-2019,103.82,109.43,102.54,106.6,64518
27-08-2019,195.37,195.67,190.8,192.57,5318
28-08-2019,237.54,238.34,231.99,234.19,36081
29-08-2019,244.54,246.03,242.06,243.6,59649
30-08-2019,238.51,245.32,236.07,242.78,44069
02-09-2019,126.89,130.51,124.72,128.99,79670
03-09-2019,159.88,162.12,157.22,159.07,77377
04-09-2019,171.74,172.33,171.29,171.91,92671
05-09-2019,260.89,261.65,254.22,256.73,13427
06-09-2019,155.75,162.8,152.94,160.6,41251
09-09-2019,142.14,144.29,141.73,143.8,26165
10-09-2019,291.49,292.54,287.88,289.34,68285
11-09-2019,101.77,103.42,100.99,102.63,99844
12-09-2019,299.56,300.61,293.39,295.65,65927
13-09-2019,235.36,242.14,233.2,240.02,74170
16-09-2019,265.69,266.79,262.02,262.44,77150
17-09-2019,158.92,162.07,156.29,160.4,25866
18-09-2019,102.86,103.16,99.77,100.31,11282
19-09-2019,247.57,252.17,245.18,249.75,21319
20-09-2019,266.83,270.71,265.46,269.6,37726
23-09-2019,248.1,251.78,247.12,249.83,16412
24-09-2019,128.57,131.89,128.1,129.71,74586
25-09-2019,250.69,255.24,250.19,254.61,25583
26-09-2019,253.78,256.43,247.58,249.57,84577
27-09-2019,231.71,233.56,228.37,230.02,62922
30-09-2019,253.22,254.51,250.33,250.7,7185
01-10-2019,269.18,274.61,268.84,274.06,87348
02-10-2019,222.72,225.55,221.39,221.61,92368
03-10-2019,117.72,122.32,115.49,120.05,57389
04-10-2019,197.53,200,195.39,199.38,18423
07-10-2019,115.53,116.54,112.47,112.65,52268
08-10-2019,181.51,183.94,177.22,178.9,42644
09-10-2019,181.42,183.51,178.98,179.23,37786
10-10-2019,113.2,115.5,109.6,112.31,96201
11-10-2019,169.76,171.08,164.38,167.1,76525
14-10-2019,122.2,124.35,115.31,117.4,84744
15-10-2019,261.65,266.6,258.87,265.44,89590
16-10-2019,289.54,294.83,287.11,294.2,31477
17-10-2019,114.46,116.36,110.39,112.88,96910
18-10-2019,291.02,293.95,287.7,289.41,4571
21-10-2019,204.52,205.45,198.67,199.59,20576
22-10-2019,159.91,163.09,159.26,161.71,63703
23-10-2019,115.37,120.64,114.39,118.62,10680
24-10-2019,200.12,201.74,194.7,196.59,26706
25-10-2019,258.9,261.43,254.98,255.5,80854
28-10-2019,241.42,246.61,240.64,244.32,87195
29-10-2019,110.05,111.38,108.65,111.21,65527
30-10-2019,114.58,117.58,109.33,110.03,71565
31-10-2019,180.57,184.06,178.8,181.8,49436
01-11-2019,159.06,161.65,154.38,157.15,3774
04-11-2019,146.48,148.43,142.93,145.17,17972
05-11-2019,156.2,161.47,154.2,158.9,15048
06-11-2019,260.7,264.15,258.95,263.81,99908
07-11-2019,285.85,286.89,283.39,284.85,81225
08-11-2019,181.02,188.12,180.46,185.49,83273
11-11-2019,281.22,281.82,277.6,280.28,82550
12-11-2019,164.3,167.25,163.55,167.02,88354
13-11-2019,195.29,197.65,194.86,195.13,99737
14-11-2019,145.21,151.7,142.96,149.19,77680
15-11-2019,228.1,232.67,227.57,232.18,97537
18-11-2019,295.8,298.36,290.55,291.67,58602
19-11-2019,220.7,227.12,220.62,225.06,67403
20-11-2019,171.56,176.38,171.15,174.82,28182
21-11-2019,229.56,234.96,229.04,232.47,80876
22-11-2019,124.58,125.84,121.43,121.59,78373
25-11-2019,277.73,281.36,275.76,280.78,48059
26-11-2019,200.62,204.97,198.11,204.12,9787
27-11-2019,189.87,191.39,186.64,187.76,1393
28-11-2019,217.17,223.28,214.55,221.69,62775
29-11-2019,224.96,227.38,219.82,220.46,60454
02-12-2019,114.36,116.73,109.88,110.86,13056
03-12-2019,236.52,238.64,236.07,236.9,62483
04-12-2019,148.39,151.49,146.53,149.15,45957
05-12-2019,242.79,244.82,241.53,244.24,29429
06-12-2019,264.51,264.66,257.84,259.68,46909
09-12-2019,260.79,268.01,258.5,265.39,53906
10-12-2019,210.5,210.73,204.31,205.95,98435
11-12-2019,204.03,204.77,198.58,200.46,98757
12-12-2019,128.58,130.67,120.91,123.72,87290
13-12-2019,255.07,256.97,254.17,255.74,45389
16-12-2019,154.28,161.23,153.2,158.6,21905
17-12-2019,199.34,201.89,197.19,201,90619
18-12-2019,156.85,160.12,155.02,160.08,54730
19-12-2019,126.77,127.67,121.36,121.9,58557
20-12-2019,225.91,228.06,224.78,226.33,96157
23-12-2019,110.87,112,109.07,110.47,87113
24-12-2019,249.73,251.33,248.46,249.72,67199
25-12-2019,163.52,166.15,158.71,159.24,48301
26-12-2019,100.03,104.61,97.26,101.87,85752
27-12-2019,202.23,203.06,199.94,202.26,48259
30-12-2019,109.37,113.41,107.93,112.02,75801
31-12-2019,155.23,156.88,153.04,155.08,5574
01-01-2020,241.4,244.25,235.2,237.89,89291
02-01-2020,112.54,117.02,112.13,114.02,57776
03-01-2020,267.87,268.58,263.84,264.59,97777
06-01-2020,100.76,106.66,99.13,104.48,89212
07-01-2020,149.36,151.62,146.96,150.49,88097
08-01-2020,248.18,248.2,244.64,244.75,25737
09-01-2020,163.25,167.9,160.3,167.87,24390
10-01-2020,120.38,121.94,119.02,120.56,92612
13-01-2020,172.05,173.52,166.7,167.78,53330
14-01-2020,154.08,155.42,153.2,155.35,72082
15-01-2020,268.54,270.6,265.55,266.07,54642
16-01-2020,162.67,166.59,160.3,165.71,22280
17-01-2020,257.79,262.65,254.92,260.97,99489
20-01-2020,278.37,284.06,277.13,283.16,22037
21-01-2020,186.76,187.28,183.9,186.78,41576
22-01-2020,281.99,283.21,279.07,281.54,29564
23-01-2020,175.46,178.69,174.02,177.99,86439
24-01-2020,292.82,294.42,287.12,289.14,97342
27-01-2020,117.86,118.93,116.56,118.33,90928
28-01-2020,237.4,239.39,235.72,237.86,29087
29-01-2020,198.76,199.23,194.48,194.65,88829
30-01-2020,177.53,179.54,174.62,176.71,77213
31-01-2020,226.54,232.33,226.38,230.07,13803
03-02-2020,240.77,244.66,238.32,244.33,47002
04-02-2020,100.87,102.27,94.39,96.86,67761
05-02-2020,133.39,133.6,128.59,129.3,72310
06-02-2020,242.61,244.4,239.27,240.24,79579
07-02-2020,233.28,237.82,231.84,237.03,17163
10-02-2020,293.21,294.79,287.71,289.5,69380
11-02-2020,252.21,255.96,251.35,254.41,73883
12-02-2020,290.15,292.92,284.38,286.16,52885
13-02-2020,240.51,243.39,239.62,241.74,87340
14-02-2020,159.61,161.36,158,158.17,37764
17-02-2020,121.07,125.16,121.06,123.96,93782
18-02-2020,256.36,259.21,253.4,253.7,63126
19-02-2020,228.83,232.55,226.45,230.22,68224
20-02-2020,109.64,110.5,104.12,107,48055
21-02-2020,172.01,176.68,170.73,174.15,52599
24-02-2020,291.36,296.4,289.82,295.1,83787
25-02-2020,200.08,202.57,195.91,196.35,79040
26-02-2020,186.55,192.69,184.9,190.22,40720
27-02-2020,191.54,193.05,191.11,192.48,94120
28-02-2020,141.78,143.88,136.22,138.05,45484
02-03-2020,173.74,174.61,170.22,173.02,39852
03-03-2020,173.96,174.85,169.98,170.57,14219
04-03-2020,110.47,113.36,108.18,112.47,91351
05-03-2020,253.51,258.28,253.44,256.1,49865
06-03-2020,183.3,183.99,178.23,179.36,55457
09-03-2020,264.44,264.5,264.11,264.5,91159
10-03-2020,270.07,275.37,269.01,273.22,37817
11-03-2020,142.4,147.27,141.88,146.76,69993
12-03-2020,231.47,231.92,230.35,231.61,94391
13-03-2020,194.46,199.67,193.21,198.96,53380
16-03-2020,276.03,277.53,275.13,276.39,51400
17-03-2020,143.15,144.58,140.12,142.09,37258
18-03-2020,235.56,239.17,232.8,239.04,82006
19-03-2020,221.55,224.46,220.28,221.48,49957
20-03-2020,159.06,161.21,158.2,158.78,19281
23-03-2020,127.32,128.29,126.41,127.22,78264
24-03-2020,230.33,234.76,227.77,233.8,52331
25-03-2020,247.72,252.39,246.01,251.04,46680
26-03-2020,163.13,165.01,160.8,162.17,39723
27-03-2020,228.97,229.41,226.85,227.3,11162
30-03-2020,179.03,179.6,177.6,178.95,95808
31-03-2020,242.64,245.95,241.8,243.37,52095
01-04-2020,139.84,140.61,134.39,137.22,12338
02-04-2020,278.04,282.12,275.39,280.98,88832
03-04-2020,157.48,160.09,157.09,157.34,12675
06-04-2020,173.56,175.55,170.35,171.9,90606
07-04-2020,111.62,112.65,107.01,107.69,21080
08-04-2020,122.3,124.35,118.46,119.69,14936
09-04-2020,203.17,207.72,200.54,207.66,11019
10-04-2020,153.52,155.73,149.99,151.57,68282
13-04-2020,267.1,268.56,262.79,263.79,50681
14-04-2020,102.94,105.38,101.93,102.55,89304
15-04-2020,175.82,178.68,171.49,173.89,74861
16-04-2020,167.47,170.25,160.95,162.82,5486
17-04-2020,103.87,106.6,100.7,102.1,83021
20-04-2020,124.87,126.85,124.22,125.31,80864
21-04-2020,182.73,184.33,181.73,183.25,20112
22-04-2020,198.57,199.97,194.26,197.14,52697
23-04-2020,180.86,182.93,178.77,180.33,56998
24-04-2020,206.19,213.5,204.99,210.85,98816
27-04-2020,219.03,219.65,216.24,217.8,27576
28-04-2020,101.98,104.73,97.22,99.56,51100
29-04-2020,192.82,195.27,189.23,190.25,82238
30-04-2020,292.7,295.64,291.74,292.28,22320
